danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,track_id,uri,track_href,analysis_url,duration_ms,time_signature
0.432,0.907,3,-4.253,1,0.0697,0.000237,0.246,0.582,0.27,150.058,audio_features,3fhpOPYdJX4wveVCs27BJv,spotify:track:3fhpOPYdJX4wveVCs27BJv,https://api.spotify.com/v1/tracks/3fhpOPYdJX4wveVCs27BJv,https://api.spotify.com/v1/audio-analysis/3fhpOPYdJX4wveVCs27BJv,212474,4
0.578,0.9,7,-3.662,1,0.0531,0.0556,4.9e-05,0.145,0.378,149.99,audio_features,6ZvC3l2gG9K8dxZGYQIjIo,spotify:track:6ZvC3l2gG9K8dxZGYQIjIo,https://api.spotify.com/v1/tracks/6ZvC3l2gG9K8dxZGYQIjIo,https://api.spotify.com/v1/audio-analysis/6ZvC3l2gG9K8dxZGYQIjIo,205000,4
0.463,0.901,0,-1.915,0,0.0353,0.0506,1.14e-05,0.18,0.532,150.146,audio_features,52EeGtl0gjrqbDTdEvaNkL,spotify:track:52EeGtl0gjrqbDTdEvaNkL,https://api.spotify.com/v1/tracks/52EeGtl0gjrqbDTdEvaNkL,https://api.spotify.com/v1/audio-analysis/52EeGtl0gjrqbDTdEvaNkL,182800,4
0.457,0.949,5,-2.23,0,0.064,0.029,0.00267,0.823,0.27,150.012,audio_features,4sQpziaO6jsZFWOrijd7uS,spotify:track:4sQpziaO6jsZFWOrijd7uS,https://api.spotify.com/v1/tracks/4sQpziaO6jsZFWOrijd7uS,https://api.spotify.com/v1/audio-analysis/4sQpziaO6jsZFWOrijd7uS,182050,4
0.486,0.746,8,-5.85,1,0.0322,0.0942,4.97e-06,0.0959,0.145,150.0,audio_features,7Ke0q7NcJJqmSDUo9HU0yJ,spotify:track:7Ke0q7NcJJqmSDUo9HU0yJ,https://api.spotify.com/v1/tracks/7Ke0q7NcJJqmSDUo9HU0yJ,https://api.spotify.com/v1/audio-analysis/7Ke0q7NcJJqmSDUo9HU0yJ,220000,4
0.542,0.986,2,-2.137,1,0.0611,0.0409,0.0,0.331,0.397,150.015,audio_features,0EVCSulTbNMhuCNHlx7mvC,spotify:track:0EVCSulTbNMhuCNHlx7mvC,https://api.spotify.com/v1/tracks/0EVCSulTbNMhuCNHlx7mvC,https://api.spotify.com/v1/audio-analysis/0EVCSulTbNMhuCNHlx7mvC,176333,4
0.462,0.937,2,-3.123,1,0.0432,0.0319,0.0,0.163,0.188,150.012,audio_features,1nSIYqlekzwFovP3WThvJ8,spotify:track:1nSIYqlekzwFovP3WThvJ8,https://api.spotify.com/v1/tracks/1nSIYqlekzwFovP3WThvJ8,https://api.spotify.com/v1/audio-analysis/1nSIYqlekzwFovP3WThvJ8,152735,4
0.519,0.937,5,-3.874,1,0.0424,0.0463,0.000201,0.205,0.19,149.991,audio_features,4L3yqhPmryUN0I2U94pGyg,spotify:track:4L3yqhPmryUN0I2U94pGyg,https://api.spotify.com/v1/tracks/4L3yqhPmryUN0I2U94pGyg,https://api.spotify.com/v1/audio-analysis/4L3yqhPmryUN0I2U94pGyg,227393,4
0.508,0.945,6,-2.63,0,0.0623,0.212,1.03e-05,0.371,0.276,149.985,audio_features,0HY4QxrtrIX6A7dR23O9FK,spotify:track:0HY4QxrtrIX6A7dR23O9FK,https://api.spotify.com/v1/tracks/0HY4QxrtrIX6A7dR23O9FK,https://api.spotify.com/v1/audio-analysis/0HY4QxrtrIX6A7dR23O9FK,233200,4
0.471,0.973,8,-6.519,1,0.079,0.00759,0.00358,0.302,0.161,150.047,audio_features,0PIgMyJ4d58X21TvtXhSUX,spotify:track:0PIgMyJ4d58X21TvtXhSUX,https://api.spotify.com/v1/tracks/0PIgMyJ4d58X21TvtXhSUX,https://api.spotify.com/v1/audio-analysis/0PIgMyJ4d58X21TvtXhSUX,181003,4
0.675,0.971,1,-2.322,1,0.342,0.239,0.0,0.338,0.384,149.995,audio_features,7L3oJqSC7AZpWg68cBzuCV,spotify:track:7L3oJqSC7AZpWg68cBzuCV,https://api.spotify.com/v1/tracks/7L3oJqSC7AZpWg68cBzuCV,https://api.spotify.com/v1/audio-analysis/7L3oJqSC7AZpWg68cBzuCV,163567,4
0.535,0.954,1,-3.684,1,0.0829,0.0914,0.0,0.102,0.6,150.043,audio_features,0paJiZypJeWAxDYTAUAHFt,spotify:track:0paJiZypJeWAxDYTAUAHFt,https://api.spotify.com/v1/tracks/0paJiZypJeWAxDYTAUAHFt,https://api.spotify.com/v1/audio-analysis/0paJiZypJeWAxDYTAUAHFt,196000,3
0.38,0.974,7,-2.853,0,0.104,0.168,0.0014,0.134,0.0747,151.045,audio_features,2zcdvsPVPnpPgc3Eue2uHw,spotify:track:2zcdvsPVPnpPgc3Eue2uHw,https://api.spotify.com/v1/tracks/2zcdvsPVPnpPgc3Eue2uHw,https://api.spotify.com/v1/audio-analysis/2zcdvsPVPnpPgc3Eue2uHw,213874,4
0.287,0.976,9,-4.63,0,0.324,0.0316,0.00844,0.38,0.0897,149.968,audio_features,4eIdR7scr3epRkVPtXuM8d,spotify:track:4eIdR7scr3epRkVPtXuM8d,https://api.spotify.com/v1/tracks/4eIdR7scr3epRkVPtXuM8d,https://api.spotify.com/v1/audio-analysis/4eIdR7scr3epRkVPtXuM8d,245900,4
0.539,0.708,1,-4.153,0,0.0423,0.0275,0.00953,0.147,0.482,150.038,audio_features,7ix9BGN5Nd2WdW2vdCMkxZ,spotify:track:7ix9BGN5Nd2WdW2vdCMkxZ,https://api.spotify.com/v1/tracks/7ix9BGN5Nd2WdW2vdCMkxZ,https://api.spotify.com/v1/audio-analysis/7ix9BGN5Nd2WdW2vdCMkxZ,320000,4
0.486,0.811,11,-6.231,0,0.0316,0.0031,3.03e-05,0.175,0.28,147.986,audio_features,6003Ktwsi1evB20xgHf5eh,spotify:track:6003Ktwsi1evB20xgHf5eh,https://api.spotify.com/v1/tracks/6003Ktwsi1evB20xgHf5eh,https://api.spotify.com/v1/audio-analysis/6003Ktwsi1evB20xgHf5eh,233536,4
0.628,0.978,10,-3.273,0,0.048,0.0016,0.746,0.124,0.527,149.973,audio_features,6mhLzWfrJwGU8HJLYyGSuv,spotify:track:6mhLzWfrJwGU8HJLYyGSuv,https://api.spotify.com/v1/tracks/6mhLzWfrJwGU8HJLYyGSuv,https://api.spotify.com/v1/audio-analysis/6mhLzWfrJwGU8HJLYyGSuv,265909,4
0.377,0.95,11,-3.499,0,0.035,0.00246,0.941,0.173,0.297,150.032,audio_features,3ttgvNCyncbEXsa9yLgdCx,spotify:track:3ttgvNCyncbEXsa9yLgdCx,https://api.spotify.com/v1/tracks/3ttgvNCyncbEXsa9yLgdCx,https://api.spotify.com/v1/audio-analysis/3ttgvNCyncbEXsa9yLgdCx,165050,4
0.536,0.933,1,-5.395,1,0.0493,0.0547,0.442,0.109,0.171,149.996,audio_features,1ewuI9OeNSExpxFQgO0j95,spotify:track:1ewuI9OeNSExpxFQgO0j95,https://api.spotify.com/v1/tracks/1ewuI9OeNSExpxFQgO0j95,https://api.spotify.com/v1/audio-analysis/1ewuI9OeNSExpxFQgO0j95,185600,4
0.512,0.893,0,-5.435,0,0.0401,0.181,0.0601,0.348,0.435,149.988,audio_features,2RFRyThUQBl8rc6hNgLuZX,spotify:track:2RFRyThUQBl8rc6hNgLuZX,https://api.spotify.com/v1/tracks/2RFRyThUQBl8rc6hNgLuZX,https://api.spotify.com/v1/audio-analysis/2RFRyThUQBl8rc6hNgLuZX,196000,4
0.264,0.831,9,-2.895,0,0.0433,0.133,0.0286,0.0887,0.119,152.118,audio_features,43FLvJ3LQE4RfiwM57ZOJl,spotify:track:43FLvJ3LQE4RfiwM57ZOJl,https://api.spotify.com/v1/tracks/43FLvJ3LQE4RfiwM57ZOJl,https://api.spotify.com/v1/audio-analysis/43FLvJ3LQE4RfiwM57ZOJl,253799,4
0.548,0.895,6,-4.297,0,0.0744,0.0255,2.65e-06,0.0578,0.591,149.921,audio_features,6CPbndl0Uz1yL1v1niFNmy,spotify:track:6CPbndl0Uz1yL1v1niFNmy,https://api.spotify.com/v1/tracks/6CPbndl0Uz1yL1v1niFNmy,https://api.spotify.com/v1/audio-analysis/6CPbndl0Uz1yL1v1niFNmy,289756,4
0.373,0.902,1,-5.825,1,0.0729,0.00167,0.000371,0.534,0.312,149.995,audio_features,0lXhVFcHi0P4ivwFfJU8Dy,spotify:track:0lXhVFcHi0P4ivwFfJU8Dy,https://api.spotify.com/v1/tracks/0lXhVFcHi0P4ivwFfJU8Dy,https://api.spotify.com/v1/audio-analysis/0lXhVFcHi0P4ivwFfJU8Dy,294800,4
0.415,0.908,7,-4.167,1,0.0635,0.0118,0.0,0.327,0.0918,149.887,audio_features,4moqmS4p70MNOaPURPUelJ,spotify:track:4moqmS4p70MNOaPURPUelJ,https://api.spotify.com/v1/tracks/4moqmS4p70MNOaPURPUelJ,https://api.spotify.com/v1/audio-analysis/4moqmS4p70MNOaPURPUelJ,246600,4
0.574,0.986,11,-4.68,0,0.0906,0.0621,0.00778,0.447,0.304,151.982,audio_features,4MyKCDG8BEqjVfhNr1HnaO,spotify:track:4MyKCDG8BEqjVfhNr1HnaO,https://api.spotify.com/v1/tracks/4MyKCDG8BEqjVfhNr1HnaO,https://api.spotify.com/v1/audio-analysis/4MyKCDG8BEqjVfhNr1HnaO,316875,4
0.55,0.874,0,-6.192,1,0.0429,0.0634,9.09e-05,0.339,0.288,148.026,audio_features,7z8A2frGGuCwiRzRdqN00l,spotify:track:7z8A2frGGuCwiRzRdqN00l,https://api.spotify.com/v1/tracks/7z8A2frGGuCwiRzRdqN00l,https://api.spotify.com/v1/audio-analysis/7z8A2frGGuCwiRzRdqN00l,227040,4
0.505,0.717,11,-8.1,0,0.157,0.000512,0.713,0.61,0.45,150.034,audio_features,4DqYXS49otIo0Eny4ppEwc,spotify:track:4DqYXS49otIo0Eny4ppEwc,https://api.spotify.com/v1/tracks/4DqYXS49otIo0Eny4ppEwc,https://api.spotify.com/v1/audio-analysis/4DqYXS49otIo0Eny4ppEwc,331308,4
0.505,0.975,0,-1.563,1,0.409,0.121,0.00269,0.618,0.139,150.131,audio_features,4fEoEneuGWOpJLnDN1ZJFM,spotify:track:4fEoEneuGWOpJLnDN1ZJFM,https://api.spotify.com/v1/tracks/4fEoEneuGWOpJLnDN1ZJFM,https://api.spotify.com/v1/audio-analysis/4fEoEneuGWOpJLnDN1ZJFM,323537,4
0.628,0.827,3,-3.922,0,0.0402,0.0147,0.0309,0.251,0.252,149.998,audio_features,3HZqCn89HtDBPNNbzBx9MY,spotify:track:3HZqCn89HtDBPNNbzBx9MY,https://api.spotify.com/v1/tracks/3HZqCn89HtDBPNNbzBx9MY,https://api.spotify.com/v1/audio-analysis/3HZqCn89HtDBPNNbzBx9MY,241417,4
0.324,0.956,1,-2.951,1,0.405,0.0142,0.0,0.105,0.0939,75.025,audio_features,6LuUxPQWwuHYrwFOlYRDBE,spotify:track:6LuUxPQWwuHYrwFOlYRDBE,https://api.spotify.com/v1/tracks/6LuUxPQWwuHYrwFOlYRDBE,https://api.spotify.com/v1/audio-analysis/6LuUxPQWwuHYrwFOlYRDBE,243998,4
0.418,0.872,3,-4.641,1,0.0336,0.0019,0.000158,0.127,0.392,149.949,audio_features,40nErQdWZoazrFt5rWfsSx,spotify:track:40nErQdWZoazrFt5rWfsSx,https://api.spotify.com/v1/tracks/40nErQdWZoazrFt5rWfsSx,https://api.spotify.com/v1/audio-analysis/40nErQdWZoazrFt5rWfsSx,169404,4
0.456,0.945,6,-3.699,1,0.0391,0.00231,0.766,0.253,0.21,149.954,audio_features,7fCpBP1WBNPNEzGAzQ9pyS,spotify:track:7fCpBP1WBNPNEzGAzQ9pyS,https://api.spotify.com/v1/tracks/7fCpBP1WBNPNEzGAzQ9pyS,https://api.spotify.com/v1/audio-analysis/7fCpBP1WBNPNEzGAzQ9pyS,214394,4
0.522,0.919,3,-4.735,1,0.0454,0.0435,0.0716,0.616,0.0822,150.072,audio_features,2HvIkhvsXeCjAav4K4ShDW,spotify:track:2HvIkhvsXeCjAav4K4ShDW,https://api.spotify.com/v1/tracks/2HvIkhvsXeCjAav4K4ShDW,https://api.spotify.com/v1/audio-analysis/2HvIkhvsXeCjAav4K4ShDW,217604,4
0.524,0.994,11,-1.771,0,0.169,0.00729,0.107,0.468,0.141,149.94,audio_features,5Ck1NflZkftDL9zRQZabje,spotify:track:5Ck1NflZkftDL9zRQZabje,https://api.spotify.com/v1/tracks/5Ck1NflZkftDL9zRQZabje,https://api.spotify.com/v1/audio-analysis/5Ck1NflZkftDL9zRQZabje,225617,4
0.48,0.934,5,-4.351,0,0.0453,0.018,0.0055,0.388,0.192,149.902,audio_features,508hllyr8zUCEBvwka3knW,spotify:track:508hllyr8zUCEBvwka3knW,https://api.spotify.com/v1/tracks/508hllyr8zUCEBvwka3knW,https://api.spotify.com/v1/audio-analysis/508hllyr8zUCEBvwka3knW,228900,4
0.547,0.825,2,-5.133,1,0.0278,0.0632,0.686,0.0756,0.0489,150.0,audio_features,4h1fNItrNyogvZ7fzkdb6R,spotify:track:4h1fNItrNyogvZ7fzkdb6R,https://api.spotify.com/v1/tracks/4h1fNItrNyogvZ7fzkdb6R,https://api.spotify.com/v1/audio-analysis/4h1fNItrNyogvZ7fzkdb6R,249880,4
0.364,0.92,5,-6.584,0,0.0687,0.00768,0.0738,0.378,0.163,149.895,audio_features,54U0kh2xXLPoGT9WZrO5U4,spotify:track:54U0kh2xXLPoGT9WZrO5U4,https://api.spotify.com/v1/tracks/54U0kh2xXLPoGT9WZrO5U4,https://api.spotify.com/v1/audio-analysis/54U0kh2xXLPoGT9WZrO5U4,192812,4
0.603,0.808,1,-4.092,1,0.0424,0.00288,0.00807,0.09,0.261,150.033,audio_features,0XkRuOQEk5SHT9LKlv9mKk,spotify:track:0XkRuOQEk5SHT9LKlv9mKk,https://api.spotify.com/v1/tracks/0XkRuOQEk5SHT9LKlv9mKk,https://api.spotify.com/v1/audio-analysis/0XkRuOQEk5SHT9LKlv9mKk,188388,4
0.509,0.976,5,-3.242,0,0.055,0.00152,0.058,0.41,0.344,149.988,audio_features,5oo3dHemJz9HuYgTJsPvnL,spotify:track:5oo3dHemJz9HuYgTJsPvnL,https://api.spotify.com/v1/tracks/5oo3dHemJz9HuYgTJsPvnL,https://api.spotify.com/v1/audio-analysis/5oo3dHemJz9HuYgTJsPvnL,261600,4
0.271,0.915,5,-4.263,0,0.0361,0.00889,1.76e-05,0.425,0.333,142.396,audio_features,2gMX3ljcfl6jmPNM4h6gJ5,spotify:track:2gMX3ljcfl6jmPNM4h6gJ5,https://api.spotify.com/v1/tracks/2gMX3ljcfl6jmPNM4h6gJ5,https://api.spotify.com/v1/audio-analysis/2gMX3ljcfl6jmPNM4h6gJ5,168345,4
0.629,0.918,10,-4.24,0,0.0918,0.000265,0.0577,0.0567,0.751,150.011,audio_features,3HTtpIG04JaDQ9n7vpJGEz,spotify:track:3HTtpIG04JaDQ9n7vpJGEz,https://api.spotify.com/v1/tracks/3HTtpIG04JaDQ9n7vpJGEz,https://api.spotify.com/v1/audio-analysis/3HTtpIG04JaDQ9n7vpJGEz,248422,4
0.614,0.989,10,-4.494,0,0.0595,0.00525,0.0222,0.0601,0.892,150.004,audio_features,4Wzfbjrhzd8cuRrR7QO4DR,spotify:track:4Wzfbjrhzd8cuRrR7QO4DR,https://api.spotify.com/v1/tracks/4Wzfbjrhzd8cuRrR7QO4DR,https://api.spotify.com/v1/audio-analysis/4Wzfbjrhzd8cuRrR7QO4DR,287817,4
0.586,0.972,3,-4.516,0,0.14,0.00506,0.00413,0.14,0.47,149.994,audio_features,6yhqORNN9zaP0SXfKs0FDJ,spotify:track:6yhqORNN9zaP0SXfKs0FDJ,https://api.spotify.com/v1/tracks/6yhqORNN9zaP0SXfKs0FDJ,https://api.spotify.com/v1/audio-analysis/6yhqORNN9zaP0SXfKs0FDJ,294500,4
0.48,0.915,9,-3.918,0,0.0443,0.0468,0.0101,0.338,0.0949,150.061,audio_features,0OZWMdXt6UoA1Ud59ytNQ3,spotify:track:0OZWMdXt6UoA1Ud59ytNQ3,https://api.spotify.com/v1/tracks/0OZWMdXt6UoA1Ud59ytNQ3,https://api.spotify.com/v1/audio-analysis/0OZWMdXt6UoA1Ud59ytNQ3,208000,4
0.428,0.972,2,-2.41,1,0.291,0.00852,6.43e-06,0.136,0.121,150.061,audio_features,5Au4xFic0wcLWwAI5qEPcT,spotify:track:5Au4xFic0wcLWwAI5qEPcT,https://api.spotify.com/v1/tracks/5Au4xFic0wcLWwAI5qEPcT,https://api.spotify.com/v1/audio-analysis/5Au4xFic0wcLWwAI5qEPcT,195204,4
0.594,0.982,5,-3.028,0,0.158,0.0895,0.00138,0.1,0.172,149.971,audio_features,2bRJBtym5Tza2oLRR74Qpo,spotify:track:2bRJBtym5Tza2oLRR74Qpo,https://api.spotify.com/v1/tracks/2bRJBtym5Tza2oLRR74Qpo,https://api.spotify.com/v1/audio-analysis/2bRJBtym5Tza2oLRR74Qpo,294400,4
0.572,0.987,7,-3.771,1,0.0477,0.00661,0.000562,0.344,0.573,155.066,audio_features,7pP6OjuHljje3ZUWopaj0E,spotify:track:7pP6OjuHljje3ZUWopaj0E,https://api.spotify.com/v1/tracks/7pP6OjuHljje3ZUWopaj0E,https://api.spotify.com/v1/audio-analysis/7pP6OjuHljje3ZUWopaj0E,205100,4
0.727,0.989,2,-1.937,1,0.204,0.000755,0.183,0.353,0.127,150.067,audio_features,6MNUGTXyV9qmnRaI3AJ3yW,spotify:track:6MNUGTXyV9qmnRaI3AJ3yW,https://api.spotify.com/v1/tracks/6MNUGTXyV9qmnRaI3AJ3yW,https://api.spotify.com/v1/audio-analysis/6MNUGTXyV9qmnRaI3AJ3yW,192100,4
0.587,0.976,5,-4.05,0,0.0553,0.0109,0.944,0.127,0.211,149.956,audio_features,5EYLK6LNWY4XsxWc1Hns6u,spotify:track:5EYLK6LNWY4XsxWc1Hns6u,https://api.spotify.com/v1/tracks/5EYLK6LNWY4XsxWc1Hns6u,https://api.spotify.com/v1/audio-analysis/5EYLK6LNWY4XsxWc1Hns6u,247467,4
0.446,0.958,11,-2.437,0,0.0953,0.00623,0.0,0.804,0.152,74.986,audio_features,6fhoiD0mfa44D6pV1HKpSS,spotify:track:6fhoiD0mfa44D6pV1HKpSS,https://api.spotify.com/v1/tracks/6fhoiD0mfa44D6pV1HKpSS,https://api.spotify.com/v1/audio-analysis/6fhoiD0mfa44D6pV1HKpSS,213200,4
0.481,0.963,1,-3.674,1,0.137,0.000921,0.000906,0.321,0.221,150.03,audio_features,1ovAlBkh1QS8bUiyf05CdB,spotify:track:1ovAlBkh1QS8bUiyf05CdB,https://api.spotify.com/v1/tracks/1ovAlBkh1QS8bUiyf05CdB,https://api.spotify.com/v1/audio-analysis/1ovAlBkh1QS8bUiyf05CdB,230402,4
0.353,0.941,1,-3.619,1,0.057,0.011,0.000309,0.339,0.149,150.053,audio_features,3Tkocxgota82UN5mcGGiE5,spotify:track:3Tkocxgota82UN5mcGGiE5,https://api.spotify.com/v1/tracks/3Tkocxgota82UN5mcGGiE5,https://api.spotify.com/v1/audio-analysis/3Tkocxgota82UN5mcGGiE5,245276,4
0.492,0.925,4,-6.606,0,0.0524,0.00218,0.0541,0.118,0.0454,149.988,audio_features,7hISPhFSKC3BygY2ZTg7J3,spotify:track:7hISPhFSKC3BygY2ZTg7J3,https://api.spotify.com/v1/tracks/7hISPhFSKC3BygY2ZTg7J3,https://api.spotify.com/v1/audio-analysis/7hISPhFSKC3BygY2ZTg7J3,409604,4
0.534,0.91,6,-3.998,0,0.0564,0.00446,7.17e-06,0.387,0.103,149.968,audio_features,2znaXVa64nxbonpbgkhRtE,spotify:track:2znaXVa64nxbonpbgkhRtE,https://api.spotify.com/v1/tracks/2znaXVa64nxbonpbgkhRtE,https://api.spotify.com/v1/audio-analysis/2znaXVa64nxbonpbgkhRtE,166400,4
0.644,0.943,5,-5.588,0,0.106,0.00219,0.0517,0.0711,0.576,149.932,audio_features,5VLTFVW31zH4wdX6X88XKn,spotify:track:5VLTFVW31zH4wdX6X88XKn,https://api.spotify.com/v1/tracks/5VLTFVW31zH4wdX6X88XKn,https://api.spotify.com/v1/audio-analysis/5VLTFVW31zH4wdX6X88XKn,193200,4
0.437,0.956,7,-4.644,0,0.0589,0.00681,0.004,0.127,0.246,149.995,audio_features,3AIuCOBAX5EEu6hq3fnOLe,spotify:track:3AIuCOBAX5EEu6hq3fnOLe,https://api.spotify.com/v1/tracks/3AIuCOBAX5EEu6hq3fnOLe,https://api.spotify.com/v1/audio-analysis/3AIuCOBAX5EEu6hq3fnOLe,204000,4
0.444,0.932,6,-3.642,0,0.0426,0.0302,0.00933,0.598,0.179,150.078,audio_features,6AKlqNReofiLRqNFsw2hdi,spotify:track:6AKlqNReofiLRqNFsw2hdi,https://api.spotify.com/v1/tracks/6AKlqNReofiLRqNFsw2hdi,https://api.spotify.com/v1/audio-analysis/6AKlqNReofiLRqNFsw2hdi,290129,4
0.521,0.835,8,-5.108,0,0.0371,0.000199,0.000893,0.48,0.29,149.969,audio_features,1HP5j5RCHNaR8n69hXIr50,spotify:track:1HP5j5RCHNaR8n69hXIr50,https://api.spotify.com/v1/tracks/1HP5j5RCHNaR8n69hXIr50,https://api.spotify.com/v1/audio-analysis/1HP5j5RCHNaR8n69hXIr50,199996,3
0.353,0.772,0,-3.4,1,0.039,0.135,0.000177,0.335,0.376,150.263,audio_features,1sbM5ysKdZRJDK4tGl8s0U,spotify:track:1sbM5ysKdZRJDK4tGl8s0U,https://api.spotify.com/v1/tracks/1sbM5ysKdZRJDK4tGl8s0U,https://api.spotify.com/v1/audio-analysis/1sbM5ysKdZRJDK4tGl8s0U,211633,4
0.49,0.884,5,-4.942,0,0.125,0.00945,0.000267,0.928,0.323,75.541,audio_features,2Q7GR7NScfgKstepvzJLvY,spotify:track:2Q7GR7NScfgKstepvzJLvY,https://api.spotify.com/v1/tracks/2Q7GR7NScfgKstepvzJLvY,https://api.spotify.com/v1/audio-analysis/2Q7GR7NScfgKstepvzJLvY,227200,4
0.479,0.696,4,-4.671,1,0.0417,0.0588,0.0,0.0811,0.338,147.921,audio_features,3kGSQY2gWgmFQCsjb2JYyH,spotify:track:3kGSQY2gWgmFQCsjb2JYyH,https://api.spotify.com/v1/tracks/3kGSQY2gWgmFQCsjb2JYyH,https://api.spotify.com/v1/audio-analysis/3kGSQY2gWgmFQCsjb2JYyH,199624,4
0.598,0.98,4,-3.574,0,0.185,0.00175,0.316,0.508,0.039,149.977,audio_features,78OKP9kWhzLe0qhrELMIMC,spotify:track:78OKP9kWhzLe0qhrELMIMC,https://api.spotify.com/v1/tracks/78OKP9kWhzLe0qhrELMIMC,https://api.spotify.com/v1/audio-analysis/78OKP9kWhzLe0qhrELMIMC,176800,4
0.536,0.874,5,-4.898,0,0.0513,0.0028,0.192,0.349,0.132,150.001,audio_features,5sJJMCHn2sZG6uWOaJnrlq,spotify:track:5sJJMCHn2sZG6uWOaJnrlq,https://api.spotify.com/v1/tracks/5sJJMCHn2sZG6uWOaJnrlq,https://api.spotify.com/v1/audio-analysis/5sJJMCHn2sZG6uWOaJnrlq,184000,4
0.508,0.997,7,-1.754,1,0.139,0.319,0.00739,0.104,0.209,152.866,audio_features,0UkqyOCQptzTb9hz7r4I0T,spotify:track:0UkqyOCQptzTb9hz7r4I0T,https://api.spotify.com/v1/tracks/0UkqyOCQptzTb9hz7r4I0T,https://api.spotify.com/v1/audio-analysis/0UkqyOCQptzTb9hz7r4I0T,164706,4
0.462,0.838,0,-5.481,1,0.0443,0.0145,0.179,0.179,0.216,150.063,audio_features,2osC6OukKgCBUOsgv36Azj,spotify:track:2osC6OukKgCBUOsgv36Azj,https://api.spotify.com/v1/tracks/2osC6OukKgCBUOsgv36Azj,https://api.spotify.com/v1/audio-analysis/2osC6OukKgCBUOsgv36Azj,188400,4
0.528,0.911,4,-4.717,1,0.0351,0.00692,0.00027,0.356,0.324,150.085,audio_features,71hQKhdNunSz9CuM5Xt6wO,spotify:track:71hQKhdNunSz9CuM5Xt6wO,https://api.spotify.com/v1/tracks/71hQKhdNunSz9CuM5Xt6wO,https://api.spotify.com/v1/audio-analysis/71hQKhdNunSz9CuM5Xt6wO,204358,4
0.503,0.987,11,-4.085,1,0.0435,0.00609,0.452,0.887,0.584,149.952,audio_features,1j1K4hLRMfZDc0j8AxS8Rd,spotify:track:1j1K4hLRMfZDc0j8AxS8Rd,https://api.spotify.com/v1/tracks/1j1K4hLRMfZDc0j8AxS8Rd,https://api.spotify.com/v1/audio-analysis/1j1K4hLRMfZDc0j8AxS8Rd,291150,4
0.582,0.925,7,-4.275,1,0.1,0.00363,0.0383,0.395,0.0939,150.02,audio_features,5VVlKXiqDHUh6R38Fb8W1r,spotify:track:5VVlKXiqDHUh6R38Fb8W1r,https://api.spotify.com/v1/tracks/5VVlKXiqDHUh6R38Fb8W1r,https://api.spotify.com/v1/audio-analysis/5VVlKXiqDHUh6R38Fb8W1r,209595,4
0.523,0.997,0,-3.169,1,0.299,0.083,0.0117,0.287,0.0564,74.992,audio_features,3wOFJju47jAGfdmBjyTqzg,spotify:track:3wOFJju47jAGfdmBjyTqzg,https://api.spotify.com/v1/tracks/3wOFJju47jAGfdmBjyTqzg,https://api.spotify.com/v1/audio-analysis/3wOFJju47jAGfdmBjyTqzg,211200,4
0.246,0.763,7,-4.776,1,0.046,0.0592,0.175,0.183,0.0677,149.655,audio_features,3gj1uVEbk65EZyd2bGu0QS,spotify:track:3gj1uVEbk65EZyd2bGu0QS,https://api.spotify.com/v1/tracks/3gj1uVEbk65EZyd2bGu0QS,https://api.spotify.com/v1/audio-analysis/3gj1uVEbk65EZyd2bGu0QS,180000,4
0.453,0.964,5,-1.95,1,0.188,0.21,0.0365,0.341,0.156,155.103,audio_features,1W0U3sALunU7kC4V84NKAP,spotify:track:1W0U3sALunU7kC4V84NKAP,https://api.spotify.com/v1/tracks/1W0U3sALunU7kC4V84NKAP,https://api.spotify.com/v1/audio-analysis/1W0U3sALunU7kC4V84NKAP,237011,4
0.461,0.884,0,-4.158,1,0.0548,0.0589,8.03e-06,0.271,0.564,149.865,audio_features,5knwdXYU7ozFSyqCYvJ0IB,spotify:track:5knwdXYU7ozFSyqCYvJ0IB,https://api.spotify.com/v1/tracks/5knwdXYU7ozFSyqCYvJ0IB,https://api.spotify.com/v1/audio-analysis/5knwdXYU7ozFSyqCYvJ0IB,252750,4
0.314,0.962,3,-3.272,0,0.0897,0.000971,0.0108,0.803,0.307,149.877,audio_features,51ClYOGUwJ1avNxaq4H4JS,spotify:track:51ClYOGUwJ1avNxaq4H4JS,https://api.spotify.com/v1/tracks/51ClYOGUwJ1avNxaq4H4JS,https://api.spotify.com/v1/audio-analysis/51ClYOGUwJ1avNxaq4H4JS,264725,4
0.43,0.612,2,-6.686,0,0.0381,0.0405,0.000234,0.353,0.229,149.523,audio_features,4qtdx9K5790tJqbceCX7Th,spotify:track:4qtdx9K5790tJqbceCX7Th,https://api.spotify.com/v1/tracks/4qtdx9K5790tJqbceCX7Th,https://api.spotify.com/v1/audio-analysis/4qtdx9K5790tJqbceCX7Th,147212,4
0.436,0.834,5,-4.279,0,0.18,0.073,0.000919,0.699,0.21,149.932,audio_features,3byfyJinhdho5ifkXvf3gE,spotify:track:3byfyJinhdho5ifkXvf3gE,https://api.spotify.com/v1/tracks/3byfyJinhdho5ifkXvf3gE,https://api.spotify.com/v1/audio-analysis/3byfyJinhdho5ifkXvf3gE,272075,4
